move_id,name,zh_name,jp_name,type,type_zh,category,category_zh,power,effect_text_52poke,effect_family,effect_code,effect_code_zh,target,stat_affected,stages,major_status,volatile_status,healing_ratio,recoil_ratio,drain_ratio,multi_hit,priority_delta,force_switch,fixed_damage,ohko,charging_move,semi_invulnerable,screen_or_field,weather_set,notes_judgement,source_primary,source_reference,coverage_status,review_status,introduced_generation,feature_gate,system_enabled,usage_status_zh,stable_move_key,variant_group,move_id_display,review_flag
412.0,Energy Ball,能量球,エナジーボール,Grass,草,Special,特殊,90.0,發射從大自然匯聚而來的生命力量。有時會降低對手的特防。,damage,sd-,特防↓,foe,sp_defense,-1.0,,,,,,,,False,,0.0,False,0.0,,,附加效果：特防下降,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_412,,412.0,
413.0,Brave Bird,勇鳥猛攻,ブレイブバード,Flying,飛行,Physical,物理,120.0,收起翅膀，低空飛行突擊對手。自己也會受到不小的傷害。,damage_recoil,,,foe,,,,,,standard,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_413,,413.0,
414.0,Earth Power,大地之力,だいちのちから,Ground,地面,Special,特殊,90.0,向對手腳下釋放出大地之力。有時會降低對手的特防。,damage,sd-,特防↓,foe,sp_defense,-1.0,,,,,,,,False,,0.0,False,0.0,,,有機率降低對手特防,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_414,,414.0,
415.0,Switcheroo,掉包,すりかえ,Dark,惡,Status,變化,,以肉眼看不清的速度將自己和對手的持有物互相交換。,item_control,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,交換持有物,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_415,,415.0,
416.0,Giga Impact,終極衝擊,ギガインパクト,Normal,一般,Physical,物理,150.0,使出全身上下所有力量突擊對手。下一回合自己將無法動彈。,damage,,,foe,,,,,,,,,,False,,0.0,recharge,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_416,,416.0,
417.0,Nasty Plot,詭計,わるだくみ,Dark,惡,Status,變化,,動歪腦筋，活化大腦。大幅提高自己的特攻。,stat_change,sa+,特攻大幅↑,self,sp_attack,2.0,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_417,,417.0,
418.0,Bullet Punch,子彈拳,バレットパンチ,Steel,鋼,Physical,物理,40.0,向對手連續揮出如子彈般快速且堅硬的拳頭。必定能夠發動先制攻擊。,priority_damage,,,foe,,,,,,,,,1.0,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_418,,418.0,
419.0,Avalanche,雪崩,ゆきなだれ,Ice,冰,Physical,物理,60.0,如果受到對手的招式攻擊，給予該對手的招式威力就會變成２倍。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_419,,419.0,
420.0,Ice Shard,冰礫,こおりのつぶて,Ice,冰,Physical,物理,40.0,將瞬間製造出的冰塊快速地扔向對手。必定能夠發動先制攻擊。,priority_damage,,,foe,,,,,,,,,1.0,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_420,,420.0,
421.0,Shadow Claw,暗影爪,シャドークロー,Ghost,幽靈,Physical,物理,70.0,用黑影化成的銳利爪子撕裂對手。容易擊中要害。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,高會心率,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_421,,421.0,
422.0,Thunder Fang,雷電牙,かみなりのキバ,Electric,電,Physical,物理,65.0,用蓄滿電流的牙齒咬住對手。有時會讓對手畏縮或陷入麻痺狀態。,volatile_status,,,foe,,,paralysis,flinch,,,,,,False,,0.0,False,0.0,,,有機率造成畏縮；另有機率造成對應異常狀態,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_422,,422.0,
423.0,Ice Fang,冰凍牙,こおりのキバ,Ice,冰,Physical,物理,65.0,用帶有寒氣的牙齒咬住對手。有時會讓對手畏縮或陷入冰凍狀態。,volatile_status,,,foe,,,freeze,flinch,,,,,,False,,0.0,False,0.0,,,有機率造成畏縮；另有機率造成對應異常狀態,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_423,,423.0,
424.0,Fire Fang,火焰牙,ほのおのキバ,Fire,火,Physical,物理,65.0,用纏繞火焰的牙齒咬住對手。有時會讓對手畏縮或陷入灼傷狀態。,volatile_status,,,foe,,,burn,flinch,,,,,,False,,0.0,False,0.0,,,有機率造成畏縮；另有機率造成對應異常狀態,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_424,,424.0,
425.0,Shadow Sneak,影子偷襲,かげうち,Ghost,幽靈,Physical,物理,40.0,伸長自己的影子，從對手的背後進行攻擊。必定能夠發動先制攻擊。,priority_damage,,,foe,,,,,,,,,1.0,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_425,,425.0,
426.0,Mud Bomb,泥巴炸彈,どろばくだん,Ground,地面,Special,特殊,65.0,向對手發射堅硬的泥彈進行攻擊。有時會降低對手的命中率。,damage,acc-,命中↓,foe,accuracy,-1.0,,,,,,,,False,,0.0,False,0.0,,,附加效果：命中下降,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_426,,426.0,
427.0,Psycho Cut,精神利刃,サイコカッター,Psychic,超能力,Physical,物理,70.0,用實體化的精神利刃斬向對手。容易擊中要害。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,高會心率,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_427,,427.0,
428.0,Zen Headbutt,意念頭錘,しねんのずつき,Psychic,超能力,Physical,物理,80.0,將意念的力量集中在前額進行攻擊。有時會讓對手畏縮。,volatile_status,,,foe,,,,flinch,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_428,,428.0,
429.0,Mirror Shot,鏡光射擊,ミラーショット,Steel,鋼,Special,特殊,65.0,用磨得亮晶晶的身體向對手放出閃光之力進行攻擊。有時會降低對手的命中率。,damage,acc-,命中↓,foe,accuracy,-1.0,,,,,,,,False,,0.0,False,0.0,,,有機率降低對手命中,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_429,,429.0,
430.0,Flash Cannon,加農光炮,ラスターカノン,Steel,鋼,Special,特殊,80.0,將身體的光芒聚集在一個點後釋放出去。有時會降低對手的特防。,damage,sd-,特防↓,foe,sp_defense,-1.0,,,,,,,,False,,0.0,False,0.0,,,有機率降低對手特防,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_430,,430.0,
431.0,Rock Climb,攀岩,ロッククライム,Normal,一般,Physical,物理,90.0,用盡全力撲向對手進行攻擊。有時會使對手混亂。是寶可錶的秘傳招式之一。,volatile_status,,,foe,,,,confusion,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_431,,431.0,
432.0,Defog,清除濃霧,きりばらい,Flying,飛行,Status,變化,,用強風吹開對手的反射壁或光牆等。也會降低對手的閃避率。,stat_change,eva-,閃避↓,foe,evasion,-1.0,,,,,,,,False,,0.0,False,0.0,defog,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_432,,432.0,
433.0,Trick Room,戲法空間,トリックルーム,Psychic,超能力,Status,變化,,創造出非常不可思議的空間。在５回合內，速度慢的寶可夢可以先行動。,field_effect,,,field,,,,,,,,,,False,,0.0,False,0.0,trick_room,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_433,,433.0,
434.0,Draco Meteor,流星群,りゅうせいぐん,Dragon,龍,Special,特殊,130.0,讓隕石從空中落下以攻擊對手。使用後因為反作用力，自己的特攻會大幅降低。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,自身特攻大幅下降,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_434,,434.0,
435.0,Discharge,放電,ほうでん,Electric,電,Special,特殊,80.0,用耀眼的電流攻擊自己周圍所有的寶可夢。有時會讓對手陷入麻痺狀態。,major_status,,,all_adjacent,,,paralysis,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_435,,435.0,
436.0,Lava Plume,噴煙,ふんえん,Fire,火,Special,特殊,80.0,用熊熊烈火攻擊自己周圍所有的寶可夢。有時會讓對手陷入灼傷狀態。,major_status,,,all_adjacent,,,burn,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_436,,436.0,
437.0,Leaf Storm,飛葉風暴,リーフストーム,Grass,草,Special,特殊,130.0,用尖銳的葉子捲起風暴向對手進行攻擊。使用後因為反作用力，自己的特攻會大幅降低。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,自身特攻大幅下降,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_437,,437.0,
438.0,Power Whip,強力鞭打,パワーウィップ,Grass,草,Physical,物理,120.0,激烈地揮舞藤蔓或觸手向對手進行攻擊。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_438,,438.0,
439.0,Rock Wrecker,岩石炮,がんせきほう,Rock,岩石,Physical,物理,150.0,向對手發射巨大的岩石進行攻擊。下一回合自己將無法動彈。,damage,,,foe,,,,,,,,,,False,,0.0,recharge,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_439,,439.0,
440.0,Cross Poison,十字毒刃,クロスポイズン,Poison,毒,Physical,物理,70.0,用毒刃劈開對手。有時會讓對手陷入中毒狀態，也容易擊中要害。,major_status,,,foe,,,poison,,,,,,,False,,0.0,False,0.0,,,高會心率,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_440,,440.0,
441.0,Gunk Shot,垃圾射擊,ダストシュート,Poison,毒,Physical,物理,120.0,將骯髒的垃圾丟向對手進行攻擊。有時會讓對手陷入中毒狀態。,major_status,,,foe,,,poison,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_441,,441.0,
442.0,Iron Head,鐵頭,アイアンヘッド,Steel,鋼,Physical,物理,80.0,用如同鋼鐵般堅硬的頭部進行攻擊。有時會讓對手畏縮。,volatile_status,,,foe,,,,flinch,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_442,,442.0,
443.0,Magnet Bomb,磁鐵炸彈,マグネットボム,Steel,鋼,Physical,物理,60.0,發射能吸住對手的鋼鐵炸彈。攻擊必定會命中。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,必定命中；必定命中,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_443,,443.0,
444.0,Stone Edge,尖石攻擊,ストーンエッジ,Rock,岩石,Physical,物理,100.0,用尖銳的岩石刺進對手進行攻擊。容易擊中要害。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,高會心率,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_444,,444.0,
445.0,Captivate,誘惑,ゆうわく,Normal,一般,Status,變化,,♂誘惑♀而♀誘惑♂，大幅降低對手的特攻。,stat_change,sa-,特攻大幅↓,foe,sp_attack,-2.0,,,,,,,,False,,0.0,False,0.0,,,僅對異性有效,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_445,,445.0,
446.0,Stealth Rock,隱形岩,ステルスロック,Rock,岩石,Status,變化,,在對手周圍撒下無數飄浮的岩石，讓對手替換出場的寶可夢受到傷害。,entry_hazard,,,foe_side,,,,,,,,,,False,,0.0,False,0.0,stealth_rock,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_446,,446.0,
447.0,Grass Knot,打草結,くさむすび,Grass,草,Special,特殊,,用打結的草絆倒對手。對手越重，威力越大。,variable_power,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_447,,447.0,
448.0,Chatter,喋喋不休,おしゃべり,Flying,飛行,Special,特殊,65.0,用非常煩人且喋喋不休的音波攻擊對手。使對手混亂。,volatile_status,,,foe,,,,confusion,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_448,,448.0,
449.0,Judgment,制裁光礫,さばきのつぶて,Normal,一般,Special,特殊,100.0,向對手放出無數的光彈。招式的屬性會隨著自己攜帶的石板不同而改變。,type_variable,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,屬性依攜帶石板改變,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_449,,449.0,
450.0,Bug Bite,蟲咬,むしくい,Bug,蟲,Physical,物理,60.0,叮咬對手進行攻擊。可以吃下對手攜帶的樹果，並獲得樹果的效果。,item_control,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,可消耗對手樹果並獲得效果,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_450,,450.0,
451.0,Charge Beam,充電光束,チャージビーム,Electric,電,Special,特殊,50.0,向對手發射電擊光束。有時會因電流蓄積，提高自己的特攻。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,有機率提升自身特攻,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_451,,451.0,
452.0,Wood Hammer,木槌,ウッドハンマー,Grass,草,Physical,物理,120.0,用堅硬的軀體撞擊對手進行攻擊。自己也會受到不小的傷害。,damage_recoil,,,foe,,,,,,standard,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_452,,452.0,
453.0,Aqua Jet,水流噴射,アクアジェット,Water,水,Physical,物理,40.0,以迅雷不及掩耳之勢撲向對手。必定能夠發動先制攻擊。,priority_damage,,,foe,,,,,,,,,1.0,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_453,,453.0,
454.0,Attack Order,攻擊指令,こうげきしれい,Bug,蟲,Physical,物理,90.0,呼喚手下，向對手發動攻擊。容易擊中要害。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,高會心率,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_454,,454.0,
455.0,Defend Order,防禦指令,ぼうぎょしれい,Bug,蟲,Status,變化,,呼喚手下，覆蓋住自己的身體。可提高自己的防禦和特防。,stat_change,d_sd+,防禦/特防↑,self,"defense,sp_defense",1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_455,,455.0,
456.0,Heal Order,回復指令,かいふくしれい,Bug,蟲,Status,變化,,呼喚手下，治療自己的傷勢。回復自己最大HP的一半。,healing,,,self,,,,,0.5,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_456,,456.0,
457.0,Head Smash,雙刃頭錘,もろはのずつき,Rock,岩石,Physical,物理,150.0,使出渾身力量，捨身向對手進行頭錘攻擊。自己也會受到非常大的傷害。,damage_recoil,,,foe,,,,,,heavy,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_457,,457.0,
458.0,Double Hit,二連擊,ダブルアタック,Normal,一般,Physical,物理,35.0,用尾巴等向對手進行攻擊。連續２次給予傷害。,multi_hit,,,foe,,,,,,,,2.0,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_458,,458.0,
459.0,Roar of Time,時光咆哮,ときのほうこう,Dragon,龍,Special,特殊,150.0,釋放出足以扭曲時間的強大力量攻擊對手。下一回合自己將無法動彈。,damage,,,foe,,,,,,,,,,False,,0.0,recharge,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_459,,459.0,
460.0,Spacial Rend,亞空裂斬,あくうせつだん,Dragon,龍,Special,特殊,100.0,將對手連同周圍的空間一起切開，給予對手傷害。容易擊中要害。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,高會心率,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_460,,460.0,
461.0,Lunar Dance,新月舞,みかづきのまい,Psychic,超能力,Status,變化,,雖然自己會陷入瀕死，但可以讓接替上場的寶可夢回復到萬全狀態。,sacrifice_heal,,,ally,,,,,,,,,,False,,0.0,False,0.0,,,使使用者瀕死並完全恢復後備上場者,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_461,,461.0,
462.0,Crush Grip,捏碎,にぎりつぶす,Normal,一般,Physical,物理,,用驚人的力量捏碎對手。對手現有的ＨＰ越多，招式的威力越大。,variable_power,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_462,,462.0,
463.0,Magma Storm,熔岩風暴,マグマストーム,Fire,火,Special,特殊,100.0,將對手困在熊熊燃燒的火焰中，在４～５回合內進行攻擊。,trapping_damage,,,foe,,,,trap,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_463,,463.0,
464.0,Dark Void,暗黑洞,ダークホール,Dark,惡,Status,變化,,將對手強制拉進黑暗的世界，讓對手陷入睡眠狀態。,major_status,,,foe_all,,,sleep,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_464,,464.0,
465.0,Seed Flare,種子閃光,シードフレア,Grass,草,Special,特殊,120.0,從身體裡發出衝擊波攻擊對手。有時會大幅降低對手的特防。,damage,sd-,特防大幅↓,foe,sp_defense,-2.0,,,,,,,,False,,0.0,False,0.0,,,有機率大幅降低對手特防,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_465,,465.0,
466.0,Ominous Wind,奇異之風,あやしいかぜ,Ghost,幽靈,Special,特殊,60.0,用令人毛骨悚然的強風攻擊對手。有時會提高自己的所有能力。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,有機率提升自身全部能力,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_466,,466.0,
467.0,Shadow Force,暗影潛襲,シャドーダイブ,Ghost,幽靈,Physical,物理,120.0,使用後的第１回合消失身影，並於第２回合攻擊對手。處於守護的對手也能擊中。,charging_damage,,,foe,,,,,,,,,,False,,0.0,True,1.0,,,,52poke,52poke 招式列表（第四世代）,已補齊至第四世代,待人工複核,4,normal,yes,可用,move_467,,467.0,
468.0,Hone Claws,磨爪,つめとぎ,Dark,惡,Status,變化,,將爪子磨得更加鋒利。可提高自己的攻擊和命中率。,stat_change,,,self,attack|accuracy,+1|+1,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_468,,468.0,
469.0,Wide Guard,廣域防守,ワイドガード,Rock,岩石,Status,變化,,在１回合內，防禦住攻擊我方全體的攻擊招式。,protection,,,ally_side,,,,,,,,,,False,,0.0,False,0.0,wide_guard,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_469,,469.0,
470.0,Guard Split,防守平分,ガードシェア,Psychic,超能力,Status,變化,,用超能力將自己和對手的防禦和特防各別相加後，再進行平分。,status,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_470,,470.0,
471.0,Power Split,力量平分,パワーシェア,Psychic,超能力,Status,變化,,用超能力將自己和對手的攻擊和特攻各別相加後，再進行平分。,status,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_471,,471.0,
472.0,Wonder Room,奇妙空間,ワンダールーム,Psychic,超能力,Status,變化,,創造出非常不可思議的空間。在５回合內，讓所有寶可夢的防禦和特防互相交換。,field_effect,,,foe,,,,,,,,,,False,,0.0,False,0.0,wonder_room,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_472,,472.0,
473.0,Psyshock,精神衝擊,サイコショック,Psychic,超能力,Special,特殊,80.0,將神奇的念力波實體化後攻擊對手。給予對手物理傷害。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,給予對手物理傷害,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_473,,473.0,
474.0,Venoshock,毒液衝擊,ベノムショック,Poison,毒,Special,特殊,65.0,將特殊的毒液潑向對手。攻擊陷入中毒狀態的對手時，威力會變成２倍。,damage,,,foe,,,poison,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_474,,474.0,
475.0,Autotomize,身體輕量化,ボディパージ,Steel,鋼,Status,變化,,削去身體上多餘的部分。以大幅提高自己的速度，同時體重也會變輕。,stat_change,,,self,speed,+2,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_475,,475.0,
476.0,Rage Powder,憤怒粉,いかりのこな,Bug,蟲,Status,變化,,將令人煩躁的粉末撒在自己身上，吸引對手的注意。進而將對手的攻擊全部轉移到自己身上。,status,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,吸引對手的注意,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_476,,476.0,
477.0,Telekinesis,意念移物,テレキネシス,Psychic,超能力,Status,變化,,用超能力使對手浮起來。在３回合內攻擊會變得容易命中對手。,status,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,浮起來,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_477,,477.0,
478.0,Magic Room,魔法空間,マジックルーム,Psychic,超能力,Status,變化,,創造出非常不可思議的空間。在５回合內，所有寶可夢攜帶的道具都會失去效果。,field_effect,,,foe,,,,,,,,,,False,,0.0,False,0.0,magic_room,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_478,,478.0,
479.0,Smack Down,擊落,うちおとす,Rock,岩石,Physical,物理,50.0,向空中的對手投擲石頭或炮彈等物體進行攻擊。對手會被擊落，掉到地面。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_479,,479.0,
480.0,Storm Throw,山嵐摔,やまあらし,Fighting,格鬥,Physical,物理,60.0,向對手發動強烈的一擊。一定會擊中要害。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_480,,480.0,
481.0,Flame Burst,烈焰濺射,はじけるほのお,Fire,火,Special,特殊,70.0,用命中後會爆裂開來的火焰攻擊對手。爆裂後的火焰也會波及到對手身旁的同伴。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_481,,481.0,
482.0,Sludge Wave,污泥波,ヘドロウェーブ,Poison,毒,Special,特殊,95.0,用污泥波攻擊自己周圍所有的寶可夢。有時會讓對手陷入中毒狀態。,damage,,,all_adjacent,,,poison,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_482,,482.0,
483.0,Quiver Dance,蝶舞,ちょうのまい,Bug,蟲,Status,變化,,輕巧地跳起神秘又美麗的舞蹈。提高自己的特攻、特防和速度。,stat_change,,,self,sp_attack|sp_defense|speed,+1|+1|+1,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_483,,483.0,
484.0,Heavy Slam,重磅衝撞,ヘビーボンバー,Steel,鋼,Physical,物理,,用沉重的身體衝撞對手進行攻擊。體重比對手重越多，威力越大。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,體重比對手重越多,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_484,,484.0,
485.0,Synchronoise,同步干擾,シンクロノイズ,Psychic,超能力,Special,特殊,120.0,用神奇的電波，攻擊周圍所有和自己相同屬性的寶可夢。,damage,,,all_adjacent,,,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_485,,485.0,
486.0,Electro Ball,電球,エレキボール,Electric,電,Special,特殊,,用電球攻擊對手。速度比對手快越多，威力越大。,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,速度比對手快越多,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_486,,486.0,
487.0,Soak,浸水,みずびたし,Water,水,Status,變化,,朝對手灑下大量的水，讓對手變成水屬性。,status,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,變成水屬性,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_487,,487.0,
488.0,Flame Charge,蓄能焰襲,ニトロチャージ,Fire,火,Physical,物理,50.0,讓火焰圍繞全身後攻擊對手。同時蓄積力量來提高自己的速度。,stat_change,,,self,attack|speed,+1|+1,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_488,,488.0,
489.0,Coil,盤蜷,とぐろをまく,Poison,毒,Status,變化,,盤蜷身體集中精神。可提高自己的攻擊、防禦和命中率。,stat_change,,,self,attack|defense|accuracy,+1|+1|+1,,,,,,,,False,,0.0,False,0.0,,,,52poke,52poke 招式列表（第五世代）,已補齊至第五世代,待人工複核,5,normal,yes,可用,move_489,,489.0,
